ID,EDUCATION,MARITAL_STATUS,AGE,TOTAL_CHILDREN,INCOME,TOTAL_SPENDING,COUNTRY,DATE_ENROLLED,RECENCY,AMOUNT_WINES,AMOUNT_FRUITS,AMOUNT_MEAT,AMOUNT_FISH,AMOUNT_SWEET,AMOUNT_GOLD,DISC_PURCHASE,WEB_PURCHASE,CATALOG_PURCHASE,STORE_PURCHASE,WEBVISIT,CMP1,CMP2,CMP3,CMP4,CMP5,RESPONSE,COMPLAIN
6289,Master's Degree,Together,73,2,59385.0,185,Spain,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0
9743,Bachelor's Degree,Married,69,1,76998.0,1910,Canada,2013-01-11,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,0,0,1,0,0
9209,Master's Degree,Together,53,0,80573.0,1564,South Africa,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0
6417,Master's Degree,Together,53,0,80573.0,1564,Spain,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0
7937,Bachelor's Degree,Married,42,0,24711.0,58,Spain,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0
6488,Doctorate Degree,Married,65,1,38829.0,99,Germany,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0
3194,Doctorate Degree,Single,50,0,71466.0,1230,Canada,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0
231,Master's Degree,Together,68,2,28839.0,32,Spain,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,0
9697,Bachelor's Degree,Married,73,2,53790.0,542,Spain,2014-03-06,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,0
4676,Master's Degree,Widowed,73,2,73705.0,1695,Spain,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0
8079,Bachelor's Degree,Married,42,1,22448.0,55,South Africa,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,0,0,0,0,0,0,0
10032,Bachelor's Degree,Divorced,48,1,12571.0,53,South Africa,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,0
10505,Master's Degree,Together,64,0,73113.0,1001,South Africa,2013-12-26,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,0
2005,Bachelor's Degree,Married,34,1,35765.0,75,Canada,2013-12-11,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0
6940,Doctorate Degree,Single,58,3,46734.0,223,Spain,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,0,0,1,0,0,0,0
2304,Doctorate Degree,Together,61,1,66313.0,770,South Africa,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0
3170,Master's Degree,Together,67,0,68148.0,1042,Spain,2013-08-31,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0
10466,Bachelor's Degree,Married,59,2,44393.0,60,Spain,2013-08-22,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0
7325,Doctorate Degree,Together,38,1,38197.0,40,Spain,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0
455,Doctorate Degree,Married,78,0,51012.0,209,Spain,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0
7592,Doctorate Degree,Married,78,0,51012.0,209,Spain,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0
4547,Bachelor's Degree,Together,64,2,13672.0,25,Spain,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0
6825,Bachelor's Degree,Together,71,2,41452.0,16,Canada,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0
2961,Bachelor's Degree,Married,42,1,42081.0,382,Spain,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,0,0,1,0,0,0,0
8700,Basic Education,Single,38,0,14906.0,66,South Africa,2012-12-22,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,0
2278,Master's Degree,Single,39,1,33812.0,133,United States,2012-11-03,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,0
10703,Master's Degree,Single,49,2,46098.0,120,Spain,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0
9,Master's Degree,Single,49,2,46098.0,120,Canada,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0
2804,Master's Degree,Single,49,2,46098.0,120,India,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,1,0
4915,Master's Degree,Married,68,1,53230.0,732,Germany,2012-08-03,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,0
3010,Master's Degree,Together,35,0,88420.0,2069,Spain,2014-05-02,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,0,1,0,0
4279,Master's Degree,Single,61,2,39548.0,54,Spain,2014-03-31,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,0
2564,Bachelor's Degree,Together,71,1,61278.0,165,Spain,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0
1137,Bachelor's Degree,Single,60,0,81246.0,1379,Spain,2013-12-29,87,398,190,537,61,156,37,1,4,5,7,1,1,0,1,0,0,0,0
5084,Bachelor's Degree,Widowed,49,1,58330.0,1064,Spain,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0
7094,Bachelor's Degree,Widowed,49,1,58330.0,1064,Germany,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0
6327,Bachelor's Degree,Together,57,0,65777.0,1146,United States,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0
6131,Master's Degree,Married,44,2,70829.0,431,Spain,2013-12-01,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,0
10379,Master's Degree,Single,62,2,59247.0,574,Spain,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0
606,Bachelor's Degree,Single,57,2,25930.0,15,Spain,2013-10-10,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0
7801,Bachelor's Degree,Together,65,1,54753.0,728,South Africa,2013-09-12,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,0
2445,Doctorate Degree,Together,50,1,28440.0,63,Spain,2013-07-07,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0
5346,Master's Degree,Married,51,1,23559.0,79,Germany,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,0
550,Bachelor's Degree,Divorced,72,1,62335.0,708,Spain,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0
4478,Bachelor's Degree,Married,45,2,63777.0,653,India,2013-03-24,87,457,5,106,15,17,53,8,11,1,6,8,0,0,0,0,0,0,0
2350,Bachelor's Degree,Married,52,2,59666.0,1027,Canada,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,0,0,1,0,0,0
1118,Master's Degree,Married,68,1,50965.0,685,Spain,2013-02-20,87,544,13,85,8,6,29,3,10,4,5,8,0,0,1,0,0,0,0
1491,Master's Degree,Together,59,0,71488.0,559,Canada,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0
4507,Bachelor's Degree,Single,72,0,72228.0,1250,Spain,2012-11-27,87,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0
7023,Doctorate Degree,Single,71,3,46231.0,263,South Africa,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,9,0,0,0,0,0,0,0
6977,Bachelor's Degree,Together,50,1,75702.0,1921,Spain,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,0,0,1,0,0
4042,Bachelor's Degree,Divorced,53,1,43300.0,180,Canada,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,1,0
7274,Bachelor's Degree,Married,67,0,78618.0,2153,Spain,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,0,0,1,0,0,0
3332,Bachelor's Degree,Single,39,1,29760.0,165,Germany,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0
7433,Bachelor's Degree,Single,39,1,29760.0,165,Spain,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0
9386,Bachelor's Degree,Together,62,1,50127.0,320,Spain,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,0,0,1,0,0,0
5176,Bachelor's Degree,Together,36,1,29604.0,53,South Africa,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,0,0,1,0,0,0,0
10323,Bachelor's Degree,Married,72,1,49413.0,304,Spain,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0
4682,Bachelor's Degree,Married,66,0,51876.0,310,Germany,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0
3083,Bachelor's Degree,Married,50,2,45837.0,373,Spain,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0
8015,Doctorate Degree,Divorced,62,0,85696.0,1313,Spain,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0
1745,Doctorate Degree,Divorced,62,0,85696.0,1313,Spain,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0
3136,Master's Degree,Divorced,62,1,59432.0,663,Spain,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,0
6991,Bachelor's Degree,Divorced,73,1,43185.0,637,Australia,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0
8132,Doctorate Degree,Married,49,2,60631.0,661,Germany,2013-04-05,88,565,6,65,0,6,19,5,9,2,8,7,0,0,0,1,0,0,0
503,Master's Degree,Married,39,1,20559.0,53,Australia,2013-03-12,88,13,1,29,3,0,7,2,2,0,3,8,0,0,0,0,0,0,0
8148,Master's Degree,Together,68,2,50898.0,859,South Africa,2013-01-08,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0
2736,Bachelor's Degree,Married,46,1,73807.0,849,India,2013-01-02,88,366,124,156,71,78,54,2,5,5,11,2,0,0,0,0,0,0,0
8162,Master's Degree,Together,68,0,14661.0,26,Spain,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0
692,Bachelor's Degree,Together,70,2,36807.0,16,India,2012-12-20,88,4,2,5,0,0,5,1,1,0,2,6,0,0,0,0,0,0,0
7706,Master's Degree,Together,49,1,46772.0,1048,Canada,2012-11-07,88,350,104,189,197,151,57,6,11,8,5,8,0,0,1,0,0,0,0
9298,Doctorate Degree,Together,77,0,81574.0,1798,South Africa,2014-04-28,89,1252,0,465,46,35,0,1,4,5,8,1,0,0,0,1,1,0,0
2986,Bachelor's Degree,Married,48,2,30772.0,20,Canada,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0
10812,Doctorate Degree,Married,46,1,46377.0,90,South Africa,2014-03-01,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,0
2909,Doctorate Degree,Married,50,1,78128.0,1264,Germany,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,0,0,1,1,0,0
6974,Doctorate Degree,Together,52,0,83443.0,1497,Germany,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0
9140,Master's Degree,Together,64,2,50523.0,91,United States,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0
4554,Bachelor's Degree,Together,59,1,47009.0,448,Spain,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0
7791,Master's Degree,Married,57,2,37054.0,25,South Africa,2013-09-15,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0
5455,Doctorate Degree,Married,53,1,32011.0,122,Spain,2013-08-22,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,0
7960,Master's Degree,Together,62,0,82122.0,1382,Spain,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,0,0,1,0,0
3426,Bachelor's Degree,Divorced,49,1,70300.0,1596,Spain,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0
5316,Master's Degree,Together,48,0,21024.0,84,Spain,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0
1404,Bachelor's Degree,Together,56,2,34916.0,231,South Africa,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0
10598,Bachelor's Degree,Together,57,2,27943.0,37,Spain,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0
8212,Master's Degree,Married,53,1,39791.0,174,Spain,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0
3233,Doctorate Degree,Married,59,1,62745.0,1117,South Africa,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0
7892,Bachelor's Degree,Single,55,0,18589.0,75,United States,2013-01-02,89,6,4,25,15,12,13,2,2,1,3,7,0,0,0,0,0,0,0
2975,Bachelor's Degree,Together,48,1,85606.0,1956,Spain,2012-11-12,89,717,42,864,219,30,84,2,6,7,9,3,1,0,0,0,0,0,0
5043,Basic Education,Married,73,0,26997.0,434,Spain,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0
3104,Bachelor's Degree,Single,63,0,82332.0,2006,Germany,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,0,0,1,1,0
10854,Doctorate Degree,Married,54,2,38853.0,45,India,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0
7419,Master's Degree,Divorced,56,1,27071.0,35,Spain,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0
5558,Doctorate Degree,Single,70,0,90933.0,1685,Spain,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,0,0,1,0,0
832,Doctorate Degree,Together,58,1,65814.0,747,Spain,2014-03-02,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0
4964,Doctorate Degree,Together,66,0,74250.0,1158,Canada,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0
11030,Master's Degree,Married,48,1,33181.0,16,Spain,2014-01-03,90,9,0,3,0,0,4,1,1,0,2,6,0,0,1,0,0,0,0
4587,Master's Degree,Widowed,80,0,45006.0,266,Spain,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0
450,Master's Degree,Together,66,1,42315.0,270,United States,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0
11031,Doctorate Degree,Married,74,2,48699.0,40,Australia,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0
4990,Bachelor's Degree,Married,70,0,59111.0,869,Australia,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0
221,Bachelor's Degree,Married,69,1,48726.0,242,Germany,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0
4351,Bachelor's Degree,Divorced,69,2,37244.0,55,Spain,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,0,0,1,0,0,0,0
1357,Bachelor's Degree,Together,54,3,74854.0,1562,Germany,2013-04-08,90,856,59,487,58,29,73,7,2,5,5,5,0,0,0,0,0,0,0
5667,Doctorate Degree,Married,60,1,60896.0,1701,Canada,2012-10-11,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,1,0
8867,Doctorate Degree,Married,36,0,67546.0,2126,South Africa,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0
2747,Doctorate Degree,Married,36,0,67546.0,2126,Spain,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0
7422,Bachelor's Degree,Single,37,1,46923.0,369,Spain,2012-08-22,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,0
4148,Bachelor's Degree,Married,52,3,38988.0,348,Spain,2012-08-20,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0
9516,Master's Degree,Divorced,53,0,49118.0,1229,Spain,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,1,0,1,0
1291,Doctorate Degree,Together,46,1,27683.0,351,Spain,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0
1833,Doctorate Degree,Single,50,1,39190.0,133,Spain,2014-04-26,91,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0
7270,Bachelor's Degree,Divorced,43,0,56981.0,1241,South Africa,2014-01-25,91,908,48,217,32,12,24,1,2,3,13,6,0,0,0,1,0,0,0
8182,Bachelor's Degree,Married,40,1,23228.0,121,Canada,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0
10394,Bachelor's Degree,Married,40,0,90000.0,1479,Canada,2013-12-23,91,675,144,133,94,192,241,1,4,8,5,1,1,0,1,0,1,0,0
1142,Doctorate Degree,Married,71,1,55707.0,428,Spain,2013-12-22,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,0
451,Bachelor's Degree,Single,35,1,9255.0,22,India,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0
7128,Doctorate Degree,Single,47,2,42997.0,15,Spain,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0
10678,Bachelor's Degree,Together,65,1,71232.0,917,Spain,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0
7755,Doctorate Degree,Married,70,1,57744.0,411,Spain,2013-11-12,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0
4754,Master's Degree,Married,58,1,33585.0,122,Spain,2013-09-25,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0
20,Master's Degree,Married,59,1,46891.0,183,Germany,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0
2246,Master's Degree,Married,59,1,46891.0,183,Spain,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0
10307,Bachelor's Degree,Married,68,2,50387.0,525,Spain,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0
2147,Bachelor's Degree,Together,55,0,76653.0,2279,Spain,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,1,0,0,0,1,0,0
10590,Doctorate Degree,Together,68,0,76542.0,1483,Spain,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0
6565,Master's Degree,Married,75,1,76995.0,1782,United States,2013-03-28,91,1012,80,498,0,16,176,2,11,4,9,5,1,0,0,0,0,0,0
6619,Bachelor's Degree,Married,46,2,38415.0,44,Spain,2013-01-02,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,0
4817,Bachelor's Degree,Divorced,68,0,22304.0,18,Spain,2012-08-04,91,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0
4508,Bachelor's Degree,Single,72,0,75127.0,833,Germany,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0
4843,Bachelor's Degree,Single,72,0,75127.0,833,South Africa,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0
9197,Bachelor's Degree,Married,71,1,39722.0,47,Spain,2014-02-24,92,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0
6237,Doctorate Degree,Single,58,2,7144.0,416,Spain,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0
6515,Bachelor's Degree,Together,47,1,39771.0,50,South Africa,2013-12-06,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,0
5954,Master's Degree,Divorced,52,1,42618.0,192,Spain,2013-10-09,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,0
7938,Doctorate Degree,Together,66,1,51518.0,449,Germany,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0
961,Bachelor's Degree,Married,52,1,74716.0,860,Spain,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0
1764,Bachelor's Degree,Single,49,1,33955.0,270,South Africa,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,0
1916,Master's Degree,Married,70,1,45736.0,437,Germany,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0
6941,Bachelor's Degree,Single,53,0,31632.0,95,Spain,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0
5562,Bachelor's Degree,Married,50,1,60093.0,735,Spain,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,0
1517,Bachelor's Degree,Single,55,1,30822.0,51,Spain,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0
7286,Bachelor's Degree,Together,56,1,41728.0,55,Australia,2013-05-24,92,13,6,15,3,5,13,1,2,0,2,10,0,0,0,0,0,0,0
4687,Master's Degree,Married,66,0,80739.0,1633,Spain,2013-05-23,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0
5631,Bachelor's Degree,Single,33,0,49767.0,692,United States,2013-05-02,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0
1951,Basic Education,Married,43,0,34445.0,839,Spain,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0
123,Bachelor's Degree,Widowed,73,1,67046.0,993,Australia,2013-01-06,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0
9451,Bachelor's Degree,Married,59,1,73538.0,1658,Canada,2012-11-25,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0
7396,Bachelor's Degree,Married,58,0,80398.0,1597,Spain,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,0,0,1,0,0
3298,Master's Degree,Married,68,1,52973.0,1152,South Africa,2012-11-08,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,0
6730,Bachelor's Degree,Married,70,2,38998.0,54,Spain,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1
9916,Bachelor's Degree,Married,70,2,38998.0,54,South Africa,2012-11-03,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1
2227,Master's Degree,Together,66,0,26490.0,210,South Africa,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0
946,Master's Degree,Together,66,0,26490.0,210,Spain,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0
3745,Master's Degree,Married,36,1,23331.0,103,India,2012-09-04,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0
4094,Bachelor's Degree,Married,63,2,60544.0,289,Australia,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
8588,Bachelor's Degree,Married,63,2,60544.0,289,Germany,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0
3916,Doctorate Degree,Together,53,1,49269.0,890,Spain,2012-08-15,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,0
9135,Bachelor's Degree,Together,74,2,27203.0,64,Spain,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,0
1755,Master's Degree,Together,36,1,45204.0,114,South Africa,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0
2875,Bachelor's Degree,Married,46,0,67023.0,906,Spain,2014-03-04,93,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,0,1
2008,Bachelor's Degree,Married,46,0,77583.0,1149,South Africa,2014-02-10,93,372,23,384,250,12,108,1,4,5,9,2,1,0,0,0,0,0,0
10925,Bachelor's Degree,Married,41,0,76630.0,1003,South Africa,2014-01-14,93,255,31,446,40,56,175,1,3,10,11,1,0,0,0,0,0,0,0
1604,Master's Degree,Married,64,1,47353.0,225,Spain,2013-11-13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0
5389,Bachelor's Degree,Married,60,2,48920.0,347,Spain,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,0,0,1,0,0,0
2878,Doctorate Degree,Married,77,1,67472.0,414,Spain,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0
4440,Master's Degree,Married,60,1,64100.0,546,South Africa,2013-09-10,93,509,0,27,0,0,10,1,8,3,6,7,0,0,0,1,0,0,0
1324,Bachelor's Degree,Married,36,1,38872.0,91,India,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0
6262,Master's Degree,Single,62,0,72217.0,1573,Germany,2013-04-10,93,816,42,450,55,56,154,1,3,10,8,2,0,0,0,0,0,0,0
3628,Basic Education,Single,37,1,15038.0,80,Spain,2013-01-29,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0
3641,Bachelor's Degree,Married,48,1,13624.0,36,Spain,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0
322,Bachelor's Degree,Together,46,2,42554.0,41,Australia,2013-01-12,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0
175,Bachelor's Degree,Married,38,1,71952.0,1443,Spain,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,0,0,1,0,1,0,0
6988,Bachelor's Degree,Married,38,1,71952.0,1443,Australia,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,0,0,1,0,1,0,0
8204,Master's Degree,Married,53,0,78041.0,1319,Germany,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0
7476,Master's Degree,Single,60,1,63972.0,1269,South Africa,2012-12-02,93,928,63,254,0,12,12,4,5,4,10,4,0,0,0,1,0,0,0
5221,Bachelor's Degree,Married,67,1,52852.0,879,Germany,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,0,0,1,0,0,0,0
8970,Doctorate Degree,Married,52,1,62010.0,530,Spain,2012-10-23,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,0
9286,Master's Degree,Together,64,0,83151.0,747,Spain,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,0
5831,Bachelor's Degree,Married,57,1,77870.0,1815,Spain,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,1,0,0,1,0,1,0
1010,Bachelor's Degree,Together,47,3,46931.0,78,Spain,2014-04-24,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0
11074,Bachelor's Degree,Single,47,0,85072.0,1423,South Africa,2014-04-09,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0
